chrom	start	stop	regid
11	101331121	103959636	1153
11	103959636	104873284	1154
11	104873284	106520894	1155
11	106520894	107844200	1156
11	107844200	108437037	1157
11	108437037	109866116	1158
11	109866116	111114397	1159
11	111114397	112459488	1160
11	112459488	114257728	1161
11	114257728	114830666	1162
11	114830666	116383348	1163
11	116383348	117747110	1164
11	117747110	119215476	1165
11	119215476	120766806	1166
11	120766806	121175943	1167
11	121175943	122591910	1168
11	122591910	123500117	1169
11	123500117	124495528	1170
11	124495528	126311320	1171
11	126311320	127316679	1172
11	127316679	128188537	1173
11	128188537	130342575	1174
11	130342575	131074612	1175
11	131074612	133000046	1176
11	133000046	134205993	1177
11	134205993	134946452	1178
12	61107	1080331	1179
12	1080331	2544786	1180
12	2544786	3677037	1181
12	3677037	4417679	1182
12	4417679	5321472	1183
12	5321472	6419753	1184
12	6419753	8377536	1185
12	8377536	9031395	1186
12	9031395	10481534	1187
12	10481534	11754846	1188
12	11754846	12733528	1189
12	12733528	15241484	1190
12	15241484	16310460	1191
12	16310460	18087873	1192
12	18087873	20863943	1193
12	20863943	23820634	1194
12	23820634	25371083	1195
12	25371083	27799773	1196
12	27799773	29651255	1197
12	29651255	30512406	1198
12	30512406	32165592	1199
12	32165592	33076989	1200
12	33076989	37856717	1201
12	37856717	39227169	1202
12	39227169	40816185	1203
12	40816185	41658586	1204
12	41658586	43984474	1205
12	43984474	46024229	1206
12	46024229	47714793	1207
12	47714793	49001866	1208
12	49001866	51776494	1209
12	51776494	53039004	1210
12	53039004	54778823	1211
12	54778823	55665837	1212
12	55665837	57548860	1213
12	57548860	59308666	1214
12	59308666	61123729	1215
12	61123729	64032461	1216
12	64032461	65559695	1217
12	65559695	67181144	1218
12	67181144	67909729	1219
12	67909729	69826542	1220
12	69826542	70957987	1221
12	70957987	72645075	1222
12	72645075	73818454	1223
12	73818454	76511314	1224
12	76511314	78570570	1225
12	78570570	80448150	1226
12	80448150	81467767	1227
12	81467767	83502666	1228
12	83502666	84303844	1229
12	84303844	85990426	1230
12	85990426	89682122	1231
12	89682122	92066155	1232
12	92066155	94514567	1233
12	94514567	96020785	1234
12	96020785	97108839	1235
12	97108839	99305987	1236
12	99305987	101447641	1237
12	101447641	101862690	1238
12	101862690	102964986	1239
12	102964986	104848696	1240
12	104848696	106436213	1241
12	106436213	106958748	1242
12	106958748	109025901	1243
12	109025901	110336719	1244
12	110336719	113263518	1245
12	113263518	113986709	1246
12	113986709	115036602	1247
12	115036602	115503216	1248
12	115503216	117087471	1249
12	117087471	118135375	1250
12	118135375	119754110	1251
12	119754110	122007651	1252
12	122007651	124977980	1253
12	124977980	126445505	1254
12	126445505	127875098	1255
12	127875098	129237297	1256
12	129237297	130377921	1257
12	130377921	131786751	1258
12	131786751	132807034	1259
12	132807034	133841511	1260
13	19020013	20686720	1261
13	20686720	22242174	1262
13	22242174	23594702	1263
13	23594702	24531937	1264
13	24531937	25784362	1265
13	25784362	27284362	1266
13	27284362	29257551	1267
13	29257551	30483267	1268
13	30483267	32301815	1269
13	32301815	33776903	1270
13	33776903	35026464	1271
13	35026464	36046367	1272
13	36046367	37498185	1273
13	37498185	38878163	1274
13	38878163	41069263	1275
13	41069263	43101027	1276
13	43101027	44901409	1277
13	44901409	46495214	1278
13	46495214	47431079	1279
13	47431079	49383962	1280
13	49383962	51591091	1281
13	51591091	53339622	1282
13	53339622	54682864	1283
13	54682864	55817131	1284
13	55817131	57554217	1285
13	57554217	58410626	1286
13	58410626	59302271	1287
13	59302271	60854778	1288
13	60854778	61591949	1289
13	61591949	63971559	1290
13	63971559	65200602	1291
13	65200602	67844453	1292
13	67844453	70724516	1293
13	70724516	71526791	1294
13	71526791	73934089	1295
13	73934089	75670143	1296
13	75670143	77410555	1297
13	77410555	78808813	1298
13	78808813	80585676	1299
13	80585676	82581814	1300
13	82581814	84133144	1301
13	84133144	85610916	1302
13	85610916	88559882	1303
13	88559882	90521311	1304
13	90521311	93129691	1305
13	93129691	93586455	1306
13	93586455	96087558	1307
13	96087558	97519210	1308
13	97519210	98938919	1309
13	98938919	100574095	1310
13	100574095	102300523	1311
13	102300523	104066710	1312
13	104066710	104844114	1313
13	104844114	106247554	1314
13	106247554	106750000	1315
13	106750000	108189877	1316
13	108189877	109121210	1317
13	109121210	109815112	1318
13	109815112	111232073	1319
13	111232073	112247592	1320
13	112247592	113572488	1321
13	113572488	115109853	1322
14	19002084	21589402	1323
14	21589402	23018665	1324
14	23018665	24905123	1325
14	24905123	26135686	1326
14	26135686	28466533	1327
14	28466533	29972145	1328
14	29972145	32383265	1329
14	32383265	34846251	1330
14	34846251	35859593	1331
14	35859593	38667725	1332
14	38667725	40341990	1333
14	40341990	41615502	1334
14	41615502	43137389	1335
14	43137389	44543227	1336
14	44543227	46081896	1337
14	46081896	46749130	1338
14	46749130	48573586	1339
14	48573586	49005471	1340
14	49005471	50507760	1341
14	50507760	51493572	1342
14	51493572	53474383	1343
14	53474383	53997831	1344
14	53997831	55233681	1345
14	55233681	56216880	1346
14	56216880	57481262	1347
14	57481262	59448336	1348
14	59448336	61680424	1349
14	61680424	63790015	1350
14	63790015	65220298	1351
14	65220298	66399555	1352
14	66399555	67992317	1353
14	67992317	71131957	1354
14	71131957	72889615	1355
14	72889615	76444767	1356
14	76444767	77229472	1357
14	77229472	78561945	1358
14	78561945	80186579	1359
14	80186579	81579714	1360
14	81579714	83138097	1361
14	83138097	84241633	1362
14	84241633	85746319	1363
14	85746319	86647002	1364
14	86647002	87635341	1365
14	87635341	89497643	1366
14	89497643	91296860	1367
14	91296860	93132299	1368
14	93132299	94325285	1369
14	94325285	95750867	1370
14	95750867	96262415	1371
14	96262415	98341162	1372
14	98341162	99138532	1373
14	99138532	101534307	1374
14	101534307	103012102	1375
14	103012102	105001723	1376
14	105001723	106340358	1377
14	106340358	107289454	1378
15	20001200	21131604	1379
15	21131604	24195127	1380
15	24195127	25108590	1381
15	25108590	27298112	1382
15	27298112	29338502	1383
15	29338502	30165568	1384
15	30165568	31591821	1385
15	31591821	32441811	1386
15	32441811	34015425	1387
15	34015425	35083251	1388
15	35083251	37456502	1389
15	37456502	38530777	1390
15	38530777	40384132	1391
15	40384132	41177514	1392
15	41177514	42776399	1393
15	42776399	44198049	1394
15	44198049	46618787	1395
15	46618787	48136048	1396
15	48136048	50008043	1397
15	50008043	51677560	1398
15	51677560	53069096	1399
15	53069096	54508528	1400
15	54508528	55136269	1401
15	55136269	56901773	1402
15	56901773	58441366	1403
15	58441366	59694116	1404
15	59694116	61265836	1405
15	61265836	63215222	1406
15	63215222	65104668	1407
15	65104668	67094767	1408
15	67094767	69017999	1409
15	69017999	70133341	1410
15	70133341	71922649	1411
15	71922649	73628714	1412
15	73628714	76398624	1413
15	76398624	78516053	1414
15	78516053	80860978	1415
15	80860978	84260468	1416
15	84260468	86652905	1417
15	86652905	88369943	1418
15	88369943	90475551	1419
15	90475551	92164392	1420
15	92164392	93780902	1421
15	93780902	94924330	1422
15	94924330	96141596	1423
15	96141596	98030910	1424
15	98030910	99244059	1425
15	99244059	100636847	1426
15	100636847	101552694	1427
15	101552694	102520966	1428
16	60054	1207206	1429
16	1207206	2764829	1430
16	2764829	4001196	1431
16	4001196	5118345	1432
16	5118345	5891580	1433
16	5891580	6893551	1434
16	6893551	7529121	1435
16	7529121	8338519	1436
16	8338519	9799419	1437
16	9799419	10426032	1438
16	10426032	11520161	1439
16	11520161	12613098	1440
16	12613098	13154437	1441
16	13154437	14464002	1442
16	14464002	16154060	1443
16	16154060	17644749	1444
16	17644749	18643607	1445
16	18643607	20150571	1446
16	20150571	22448904	1447
16	22448904	24136875	1448
16	24136875	25986862	1449
16	25986862	27445755	1450
16	27445755	29036613	1451
16	29036613	31382943	1452
16	31382943	46399473	1453
16	46399473	49007926	1454
16	49007926	52035823	1455
16	52035823	53382572	1456
16	53382572	55903774	1457
16	55903774	57664330	1458
16	57664330	59045405	1459
16	59045405	60745694	1460
16	60745694	62229849	1461
16	62229849	63691589	1462
16	63691589	65938566	1463
16	65938566	68841363	1464
16	68841363	71054028	1465
16	71054028	72935150	1466
16	72935150	74971503	1467
16	74971503	75977954	1468
16	75977954	77523678	1469
16	77523678	78456292	1470
16	78456292	79134815	1471
16	79134815	80297374	1472
16	80297374	81772536	1473
16	81772536	82747728	1474
16	82747728	83477208	1475
16	83477208	84445883	1476
16	84445883	85148685	1477
16	85148685	86156599	1478
16	86156599	86815411	1479
16	86815411	87647349	1480
16	87647349	89041165	1481
16	89041165	90292812	1482
17	56	1172399	1483
17	1172399	1928731	1484
17	1928731	3702312	1485
17	3702312	4696261	1486
17	4696261	5741334	1487
17	5741334	7317398	1488
17	7317398	8306425	1489
17	8306425	9965921	1490
17	9965921	11102815	1491
17	11102815	12534769	1492
17	12534769	13180372	1493
17	13180372	13894637	1494
17	13894637	15019097	1495
17	15019097	16412342	1496
17	16412342	18856320	1497
17	18856320	21290357	1498
17	21290357	27334244	1499
17	27334244	29786491	1500
17	29786491	31538425	1501
17	31538425	32912798	1502
17	32912798	34469036	1503
17	34469036	36809344	1504
17	36809344	38877404	1505
17	38877404	39899810	1506
17	39899810	41772087	1507
17	41772087	43056905	1508
17	43056905	45876022	1509
17	45876022	47517400	1510
17	47517400	49898957	1511
17	49898957	50719055	1512
17	50719055	51826118	1513
17	51826118	53599432	1514
17	53599432	55357541	1515
17	55357541	57487512	1516
17	57487512	59312755	1517
17	59312755	61545589	1518
17	61545589	63148128	1519
17	63148128	64800430	1520
17	64800430	67858770	1521
17	67858770	69387817	1522
17	69387817	72672203	1523
17	72672203	74375560	1524
17	74375560	76263413	1525
17	76263413	77298636	1526
17	77298636	78837588	1527
17	78837588	80034408	1528
17	80034408	81194908	1529
18	10644	912486	1530
18	912486	1942911	1531
18	1942911	3891658	1532
18	3891658	5834180	1533
18	5834180	7090485	1534
18	7090485	8498931	1535
18	8498931	11075913	1536
18	11075913	11905440	1537
18	11905440	14440799	1538
18	14440799	19485844	1539
18	19485844	20649472	1540
18	20649472	22996651	1541
18	22996651	24026191	1542
18	24026191	25927682	1543
18	25927682	26875587	1544
18	26875587	27866478	1545
18	27866478	30264066	1546
18	30264066	31780067	1547
18	31780067	33861964	1548
18	33861964	35075250	1549
18	35075250	36365490	1550
18	36365490	37684367	1551
18	37684367	39892648	1552
18	39892648	42922106	1553
18	42922106	44299246	1554
18	44299246	45939732	1555
18	45939732	47730584	1556
18	47730584	51062185	1557
18	51062185	51554175	1558
18	51554175	55213838	1559
18	55213838	56530220	1560
18	56530220	57630483	1561
18	57630483	59020751	1562
18	59020751	60277715	1563
18	60277715	61820252	1564
18	61820252	63463402	1565
18	63463402	64252801	1566
18	64252801	66125817	1567
18	66125817	67175820	1568
18	67175820	68621179	1569
18	68621179	69621618	1570
18	69621618	71038474	1571
18	71038474	71971462	1572
18	71971462	73526987	1573
18	73526987	74813815	1574
18	74813815	75976317	1575
18	75976317	77149991	1576
18	77149991	78017158	1577
19	80840	610729	1578
19	610729	2098396	1579
19	2098396	3019660	1580
19	3019660	4348967	1581
19	4348967	5811852	1582
19	5811852	6684885	1583
19	6684885	8347513	1584
19	8347513	9238393	1585
19	9238393	11284028	1586
19	11284028	13471127	1587
19	13471127	14486347	1588
19	14486347	15648610	1589
19	15648610	16374416	1590
19	16374416	18409862	1591
19	18409862	19877471	1592
19	19877471	20905757	1593
19	20905757	22732896	1594
19	22732896	23467746	1595
19	23467746	28557893	1596
19	28557893	29790947	1597
19	29790947	30727954	1598
19	30727954	32746520	1599
19	32746520	34262952	1600
19	34262952	36469295	1601
19	36469295	37527033	1602
19	37527033	40170619	1603
19	40170619	40984601	1604
19	40984601	42131573	1605
19	42131573	43862455	1606
19	43862455	44744108	1607
19	44744108	46102697	1608
19	46102697	47150082	1609
19	47150082	49282227	1610
19	49282227	51532567	1611
19	51532567	52985290	1612
19	52985290	54602362	1613
19	54602362	55728080	1614
19	55728080	57521335	1615
19	57521335	59118839	1616
20	60479	697600	1617
20	697600	2469501	1618
20	2469501	3828413	1619
20	3828413	5477850	1620
20	5477850	7084073	1621
20	7084073	8117011	1622
20	8117011	9730921	1623
20	9730921	11249536	1624
20	11249536	12447499	1625
20	12447499	13689864	1626
20	13689864	15958359	1627
20	15958359	17487232	1628
20	17487232	18972203	1629
20	18972203	20959710	1630
20	20959710	22491456	1631
20	22491456	23293790	1632
20	23293790	24717724	1633
20	24717724	25344231	1634
20	25344231	31614823	1635
20	31614823	32813441	1636
20	32813441	34960446	1637
20	34960446	36909530	1638
20	36909530	38436761	1639
20	38436761	39610856	1640
20	39610856	40585689	1641
20	40585689	41615460	1642
20	41615460	42680176	1643
20	42680176	44839056	1644
20	44839056	47199980	1645
20	47199980	49239658	1646
20	49239658	52472549	1647
20	52472549	54055266	1648
20	54055266	56447959	1649
20	56447959	58406572	1650
20	58406572	59561724	1651
20	59561724	61301855	1652
20	61301855	62190180	1653
20	62190180	62965163	1654
21	9411243	15950982	1655
21	15950982	18053165	1656
21	18053165	19480375	1657
21	19480375	20962339	1658
21	20962339	22072764	1659
21	22072764	23362875	1660
21	23362875	24696231	1661
21	24696231	26469122	1662
21	26469122	27271019	1663
21	27271019	29125226	1664
21	29125226	31197025	1665
21	31197025	32668642	1666
21	32668642	34376999	1667
21	34376999	35225465	1668
21	35225465	36524373	1669
21	36524373	37870779	1670
21	37870779	38711704	1671
21	38711704	40482902	1672
21	40482902	41389527	1673
21	41389527	43321528	1674
21	43321528	44506268	1675
21	44506268	46177105	1676
21	46177105	47492226	1677
21	47492226	48119752	1678
22	16050408	17674295	1679
22	17674295	18296088	1680
22	18296088	19912358	1681
22	19912358	22357325	1682
22	22357325	23712647	1683
22	23712647	24984204	1684
22	24984204	26791628	1685
22	26791628	27834752	1686
22	27834752	29651799	1687
22	29651799	31439918	1688
22	31439918	32664986	1689
22	32664986	34494914	1690
22	34494914	35530985	1691
22	35530985	37570269	1692
22	37570269	39307894	1693
22	39307894	40545797	1694
22	40545797	42690818	1695
22	42690818	43714200	1696
22	43714200	44995308	1697
22	44995308	46470495	1698
22	46470495	47596318	1699
22	47596318	48903703	1700
22	48903703	49824534	1701
22	49824534	51243298	1702
